Name	TaxID
Lactobacillus faecis	762833
Lactobacillus farraginis	390841
Lactobacillus florum	640331
Lactobacillus futsaii	938155
Lactobacillus gastricus	227942
Lactobacillus ghanensis	399370
Lactobacillus gigeriorum	1203069
Lactobacillus hammesii	267633
Lactobacillus hayakitensis	396716
Lactobacillus heilongjiangensis	1074467
Lactobacillus hokkaidonensis	1193095
Lactobacillus hominis	1203033
Lactobacillus hordei	468911
Lactobacillus iwatensis	1267156
Lactobacillus kalixensis	227944
Lactobacillus kimchicus	528209
Lactobacillus kimchiensis	993692
Lactobacillus mudanjiangensis	1296538
Lactobacillus namurensis	380393
Lactobacillus nantensis	305793
Lactobacillus nasuensis	944671
Lactobacillus nenjiangensis	1296540
Lactobacillus nodensis	460870
Lactobacillus odoratitofui	480930
Lactobacillus oeni	303241
Lactobacillus oryzae	1202668
Lactobacillus paracollinoides	240427
Lactobacillus parafarraginis	390842
Lactobacillus pasteurii	872327
Lactobacillus paucivorans	616990
Lactobacillus pobuzihii	449659
Lactobacillus porcinae	1123687
Lactobacillus saerimneri	228229
Lactobacillus saniviri	931533
Lactobacillus satsumensis	259059
Lactobacillus secaliphilus	396268
Lactobacillus senioris	931534
Lactobacillus senmaizukei	431273
Lactobacillus shenzhenensis	1231337
Lactobacillus silagei	1293415
Lactobacillus similis	414682
Lactobacillus sobrius	1604
Lactobacillus songhuajiangensis	1296539
Lactobacillus sucicola	519050
Lactobacillus suntoryeus	1587
Lactobacillus taiwanensis	508451
Lactobacillus ultunensis	227945
Lactobacillus xiangfangensis	942150
Lactobacillus yonginensis	1054041
Lactobacillus zymae	267363
Lactococcus chungangensis	451457
Lactococcus formosensis	1281486
Lactococcus taiwanensis	1151742
Lapillicoccus jejuensis	402171
Larkinella bovis	683041
Larkinella insperata	332158
Leadbetterella byssophila	316068
Lebetimonas acidiphila	267990
Lechevalieria atacamensis	531938
Lechevalieria deserti	531939
Lechevalieria fradiae	200378
Lechevalieria nigeriaca	1128665
Lechevalieria roselyniae	531940
Lechevalieria xinjiangensis	402600
Leeia oryzae	356662
Leeuwenhoekiella blandensis	360293
Leeuwenhoekiella palythoae	573501
Legionella cardiaca	1071983
Legionella drancourtii	168933
Legionella dresdenensis	450200
Legionella massiliensis	1034943
Legionella nagasakiensis	535290
Legionella steelei	947033
Legionella tunisiensis	1034944
Leifsonia antarctica	494024
Leifsonia bigeumensis	433643
Leifsonia kafniensis	475957
Leifsonia kribbensis	433641
Leifsonia soli	582665
Leisingera aquimarina	476529
Lentibacillus halodurans	237679
Lentibacillus halophilus	295065
Lentibacillus jeotgali	558169
Lentibacillus juripiscarius	257446
Lentibacillus kapialis	340214
Lentibacillus lacisalsi	284575
Lentibacillus persicus	640948
Lentibacillus salarius	284578
Lentibacillus salinarum	446820
Lentibacillus salis	297171
Lentibacter algarum	576131
Lentisphaera marina	1111041
Lentzea jiangxiensis	641025
Lentzea kentuckyensis	360086
Leptobacterium flavescens	472055
Leptolinea tardivitalis	229920
Leptospira alstonii	28452
Leptospira idonii	1193500
Leptospira kmetyi	408139
Leptospira terpstrae	293075
Leptospira vanthielii	293085
Leptospira yanagawae	293069
Leptotrichia goodfellowii	157692
Leptotrichia hofstadii	157688
Leptotrichia shahii	157691
Leptotrichia wadei	157687
Leucobacter aerolatus	696001
Leucobacter albus	272210
Leucobacter chironomi	491918
Leucobacter iarius	333963
Leucobacter salsicius	664638
Leucobacter tardus	501483
Leuconostoc holzapfelii	434464
Leuconostoc mesenteroides	1245
Leuconostoc miyukkimchii	910540
Leuconostoc palmae	501487
Leucosporidium drummii	657495
Levilinea saccharolytica	229921
Lewinella agarilytica	478744
Lewinella antarctica	442734
Lewinella lutea	438752
Lewinella marina	438751
Limibacter armeniacum	466084
Limimonas halophila	1082479
Limnobacter litoralis	481366
Limnohabitans australis	544681
Limnohabitans curvus	323423
Limnohabitans parvus	540061
Limnohabitans planktonicus	540060
Lishizhenia tianjinensis	477690
Listeria fleischmannii	1069827
Listeria marthii	529731
Listeria rocourtiae	647910
Listeria weihenstephanensis	1006155
Litoreibacter albidus	670155
Litoreibacter halocynthiae	1242689
Litoreibacter janthinus	670154
Litoreibacter meonggei	1049199
Litoribacter alkaliphilus	1237105
Litoribacter ruber	702568
Litoricola lipolytica	418701
Litoricola marina	646532
Litorilinea aerophila	1204385
Litorisediminicola beolgyonensis	1173614
Loktanella agnita	287097
Loktanella atrilutea	366533
Loktanella fryxellensis	245187
Loktanella salsilacus	195913
Longilinea arvoryzae	360412
Longimycelium tulufanense	907463
Lonsdalea quercina	71657
Lutaonella thermophila	488549
Luteibacter anthropi	564369
Luteibacter rhizovicinus	242606
Luteibaculum oceani	1294296
Luteimicrobium subarcticum	620910
Luteimonas aquatica	450364
Luteimonas composti	398257
Luteimonas cucumeris	985012
Luteimonas huabeiensis	1244513
Luteimonas marina	488485
Luteimonas terricola	645597
Luteimonas vadosa	1165507
Luteipulveratus mongoliensis	571913
Luteivirga sdotyamensis	1182408
Luteolibacter algae	454151
Luteolibacter luojiensis	1086703
Luteolibacter pohnpeiensis	454153
Luteolibacter yonseiensis	1144680
Lutibacter aestuarii	861111
Lutibacter agarilyticus	1109740
Lutibacter flavus	691689
Lutibacter litoralis	321268
Lutibacter maritimus	593133
Lutibaculum baratangense	1358440
Lutimaribacter saemankumensis	490829
Lutimonas vermicola	414288
Lutispora thermophila	288966
Lysinibacillus boronitolerans	309788
Lysinibacillus contaminans	1293441
Lysinibacillus macroides	33935
Lysinibacillus manganicus	1266064
Lysinibacillus meyeri	1071052
Lysinibacillus parviboronicapiens	436516
Lysinibacillus sinduriensis	561440
Lysinibacillus xylanilyticus	582475
Lysinimicrobium mangrovi	1043493
Lysinimonas soli	1074233
Lysobacter arseniciresistens	1385522
Lysobacter capsici	435897
Lysobacter concretionis	262325
Lysobacter daejeonensis	346181
Lysobacter defluvii	391738
Lysobacter dokdonensis	414050
Lysobacter koreensis	266122
Lysobacter niabensis	380628
Lysobacter niastensis	380629
Lysobacter oligotrophicus	1137273
Lysobacter oryzae	498057
Lysobacter panaciterrae	363885
Lysobacter ruishenii	686800
Lysobacter soli	453783
Lysobacter spongiicola	435289
Lysobacter xinjiangensis	546892
Lysobacter yangpyeongensis	346182
Macellibacteroides fermentans	879969
Magnetococcus marinus	1124597
Magnetospira thiophila	549691
Magnetovibrio blakemorei	28181
Mahella australiensis	252966
Mameliella alba	561184
Mangrovibacter plantisponsor	451513
Mangroviflexus xiamenensis	995053
Mangrovimonas yunxiaonensis	1197477
Maribacter aestuarii	1130723
Maribacter antarcticus	505250
Maribacter aquivivus	228958
Maribacter arcticus	561365
Maribacter chungangensis	1069117
Maribacter dokdonensis	320912
Maribacter forsetii	444515
Maribacter orientalis	228957
Maribacter polysiphoniae	429344
Maribacter sedimenticola	228956
Maribacter stanieri	440514
Maribacter ulvicola	228959
Maribius pelagius	387096
Maribius salinus	313368
Marichromatium indicum	224438
Marihabitans asiaticum	415218
Marinactinospora thermotolerans	531310
Marinicauda pacifica	1133559
Marinicella litoralis	644220
Marinifilum fragile	570161
Mariniflexile aquimaris	881009
Mariniflexile fucanivorans	264023
Mariniflexile gromovii	362523
Mariniflexile jejuense	1173582
Marinilactibacillus piezotolerans	258723
Marinimicrobium agarilyticum	306546
Marinimicrobium koreense	306545
Marinimicrobium locisalis	546022
Marininema halotolerans	1155944
Marininema mesophilum	1048340
Mariniradius saccharolyticus	1245591
Marinitoga hydrogenitolerans	287990
Marinitoga litoralis	570855
Marinitoga okinawensis	389480
Marinivirga aestuarii	912802
Marinobacter adhaerens	1033846
Marinobacter algicola	236100
Marinobacter antarcticus	564117
Marinobacter bryozoorum	256324
Marinobacter daepoensis	262077
Marinobacter flavimaris	262076
Marinobacter goseongensis	453838
Marinobacter gudaonensis	375760
Marinobacter guineae	432303
Marinobacter lacisalsi	475979
Marinobacter maritimus	277961
Marinobacter mobilis	488533
Marinobacter pelagius	379482
Marinobacter psychrophilus	330734
Marinobacter salicampi	435907
Marinobacter salsuginis	418719
Marinobacter santoriniensis	523742
Marinobacter sediminum	256323
Marinobacter segnicrescens	430453
Marinobacter szutsaonensis	485258
Marinobacter xestospongiae	994319
Marinobacter zhejiangensis	488535
Marinobacterium coralli	693965
Marinobacterium litorale	404770
Marinobacterium lutimaris	568106
Marinobacterium maritimum	500162
Marinobacterium nitratireducens	518897
Marinobacterium rhizophilum	420402
Marinobacterium sediminicola	518898
Marinococcus halotolerans	301092
Marinococcus luteus	1122204
Marinococcus tarijensis	1156576
Marinomonas arctica	383750
Marinomonas arenicola	569601
Marinomonas balearica	491947
Marinomonas basaltis	28254
Marinomonas hwangdonensis	1053647
Marinomonas polaris	293552
Marinomonas pollencensis	491954
Marinomonas pontica	264739
Marinoscillum luteum	861051
Marinoscillum pacificum	392723
Marinospirillum celere	1122252
Marinospirillum insulare	217169
Marisediminicola antarctica	674079
Marispirillum indicum	523786
Maritalea myrionectae	454601
Maritalea porphyrae	880732
Maritimibacter alkaliphilus	404236
Maritimimonas rapanae	487320
Marivita cryptomonadis	505252
Marivita geojedonensis	1123756
Marivita hallyeonensis	996342
Marivita litorea	505251
Marixanthomonas ophiurae	387659
Marmoricola aequoreus	397278
Marmoricola bigeumensis	433649
Martelella endophytica	1486262
Martelella mediterranea	293089
Massilia aerilata	453817
Massilia albidiflava	321983
Massilia brevitalea	442526
Massilia dura	321982
Massilia flava	871742
Massilia jejuensis	648894
Massilia lurida	1036180
Massilia lutea	321985
Massilia namucuonensis	1035707
Massilia niabensis	544910
Massilia niastensis	544911
Massilia oculi	945844
Massilia plicata	321984
Massilia tieshanensis	796007
Massilia yuzhufengensis	1164594
Megamonas funiformis	437897
Megamonas rupellensis	491921
Megasphaera paucivorans	349095
Megasphaera sueciensis	349094
Meiothermus cateniformans	482825
Meiothermus hypogaeus	884155
Melghirimyces algeriensis	910412
Melghirimyces profundicolus	1242148
Melghirimyces thermohalophilus	1236220
Melitea salexigens	354246
Meridianimaribacter flavus	571115
Mesoaciditoga lauensis	1495039
Mesonia ostreae	861110
Mesonia phycicola	579105
Mesorhizobium abyssinicae	1209958
Mesorhizobium albiziae	335020
Mesorhizobium alhagi	475067
Mesorhizobium australicum	536018
Mesorhizobium caraganae	483206
Mesorhizobium gobiense	410756
Mesorhizobium hawassense	1209954
Mesorhizobium metallidurans	489722
Mesorhizobium muleiense	1004279
Mesorhizobium opportunistum	593909
Mesorhizobium qingshengii	1165689
Mesorhizobium robiniae	559315
Mesorhizobium sangaii	505389
Mesorhizobium septentrionale	241413
Mesorhizobium shangrilense	460060
Mesorhizobium shonense	1209948
Mesorhizobium silamurunense	499528
Mesorhizobium tarimense	410755
Mesorhizobium temperatum	241416
Mesorhizobium thiogangeticum	302401
Mesotoga infera	1236046
Metallibacterium scheffleri	993689
Methanobacterium arcticum	386456
Methanobacterium ferruginis	710191
Methanobacterium lacus	877455
Methanobacterium petrolearium	710190
Methanobacterium veterum	408577
Methanobrevibacter boviskoreani	1348249
Methanocella arvoryzae	1175445
Methanocella paludicola	570267
Methanococcus aeolicus	42879
Methanoculleus horonobensis	528314
Methanoculleus hydrogenitrophicus	648796
Methanolinea mesophila	547055
Methanolinea tarda	263906
Methanomassiliicoccus luminyensis	1080712
Methanoregula boonei	358766
Methanoregula formicica	882104
Methanosaeta harundinacea	301375
Methanosarcina soligelidi	1036677
Methanospirillum lacunae	668570
Methanospirillum stamsii	1277351
Methanothermobacter tenebrarum	680118
Methylibium petroleiphilum	105560
Methylobacillus pratensis	233101
Methylobacter tundripaludum	173365
Methylobacterium adhaesivum	333297
Methylobacterium aerolatum	418708
Methylobacterium aquaticum	270351
Methylobacterium brachiatum	269660
Methylobacterium brachythecii	1176177
Methylobacterium cerastii	932741
Methylobacterium gnaphalii	1010610
Methylobacterium gossipiicola	582675
Methylobacterium gregans	374424
Methylobacterium haplocladii	1176176
Methylobacterium hispanicum	270350
Methylobacterium iners	418707
Methylobacterium isbiliense	315478
Methylobacterium jeotgali	381630
Methylobacterium komagatae	374425
Methylobacterium marchantiae	600331
Methylobacterium nodulans	114616
Methylobacterium oryzae	334852
Methylobacterium oxalidis	944322
Methylobacterium persicinum	374426
Methylobacterium platani	427683
Methylobacterium tardum	374432
Methylobacterium tarhaniae	1187852
Methylobacterium thuringiense	1003091
Methylobacterium trifolii	1003092
Methylobacterium variabile	298794
Methylocapsa aurea	663610
Methylocella tundrae	227605
Methylocystis bryophila	655015
Methylocystis heyeri	391905
Methylocystis hirsuta	369798
Methylocystis rosea	173366
Methylohalobius crimeensis	244365
Methylohalomonas lacus	398773
Methylomarinum vadi	438855
Methylomicrobium alcaliphilum	271065
Methylomicrobium japanense	81932
Methylomonas koyamae	702114
Methylomonas paludis	1173101
Methylonatrum kenyense	455253
Methylophaga aminisulfidivorans	230105
Methylophaga frappieri	754477
Methylophaga lonarensis	999151
Methylophaga nitratireducenticrescens	754476
Methylophilus flavus	640084
Methylophilus glucosoxydans	752553
Methylophilus luteus	640108
Methylophilus rhizosphaerae	492660
Methylopila musalis	1134781
Methylorosula polaris	519061
Methylosarcina lacus	136992
Methylosoma difficile	392711
Methylotenera versatilis	1055487
Methylothermus thermalis	317575
Methylovirgula ligni	569860
Methylovulum miyakonense	645578
Metschnikowia cerradonensis	390697
Metschnikowia proteae	1150643
Microbacterium agarici	630514
Microbacterium amylolyticum	936337
Microbacterium aquimaris	459816
Microbacterium azadirachtae	582680
Microbacterium binotii	462710
Microbacterium ginsengisoli	400772
Microbacterium ginsengiterrae	546115
Microbacterium halotolerans	246613
Microbacterium hatanonis	404366
Microbacterium humi	640635
Microbacterium hydrocarbonoxydans	273678
Microbacterium immunditiarum	337480
Microbacterium indicum	358100
Microbacterium insulae	483014
Microbacterium invictum	515415
Microbacterium koreense	323761
Microbacterium kribbense	433645
Microbacterium lemovicicum	1072463
Microbacterium lindanitolerans	550448
Microbacterium luticocti	451764
Microbacterium marinilacus	415209
Microbacterium mitrae	664640
Microbacterium murale	1081040
Microbacterium natoriense	284570
Microbacterium neimengense	1126831
Microbacterium oleivorans	273677
Microbacterium oryzae	743009
Microbacterium paludicola	300019
Microbacterium profundi	450380
Microbacterium pseudoresistens	640634
Microbacterium radiodurans	661398
Microbacterium saccharophilum	1213358
Microbacterium sediminicola	415210
Microbacterium sediminis	904291
Microbacterium soli	446075
Microbacterium xylanilyticum	300018
Microbacterium yannicii	671622
Microbispora hainanensis	568844
Microbispora siamensis	564413
Microbulbifer agarilyticus	260552
Microbulbifer celer	435905
Microbulbifer donghaiensis	494016
Microbulbifer epialgicus	393907
Microbulbifer gwangyangensis	1028749
Microbulbifer halophilus	453963
Microbulbifer mangrovi	927787
Microbulbifer marinus	658218
Microbulbifer maritimus	247022
Microbulbifer pacificus	407164
Microbulbifer taiwanensis	986746
Microbulbifer thermotolerans	252514
Microbulbifer variabilis	266805
Microbulbifer yueqingensis	658219
Micrococcus cohnii	993416
Micrococcus endophyticus	455343
Micrococcus flavus	384602
Micrococcus terreus	574650
Micrococcus yunnanensis	566027
Microlunatus aurantiacus	446786
Microlunatus ginsengisoli	363863
Microlunatus panaciterrae	400768
Microlunatus parietis	682979
Microlunatus soli	630515
Micromonospora chaiyaphumensis	307119
Micromonospora cremea	709881
Micromonospora eburnea	227316
Micromonospora equina	1043168
Micromonospora kangleipakensis	1077942
Micromonospora lupini	285679
Micromonospora marina	307120
Micromonospora maritima	986711
Micromonospora mirobrigensis	262898
Micromonospora pattaloongensis	405436
Micromonospora pisi	589240
Micromonospora rhizosphaerae	568872
Micromonospora rifamycinica	291594
Micromonospora saelicesensis	285676
Micromonospora schwarzwaldensis	1296375
Micromonospora sediminicola	946078
Micromonospora sonneratiae	1184706
Micromonospora tulbaghiae	479978
Micromonospora wenchangensis	1185415
Micromonospora yangpuensis	683228
Micromonospora zamorensis	709883
Microterricola viridarii	412690
Microvirga aerilata	670292
Microvirga aerophila	670291
Microvirga guangxiensis	549386
Microvirga lotononidis	864069
Microvirga lupini	420324
Microvirga zambiensis	1402137
Millisia brevis	264148
Mingxiaea foliicola	1390521
Mingxiaea hainanensis	1390522
Mingxiaea sanyaensis	1390524
Mingxiaea wuzhishanensis	1390527
Miniimonas arenae	676201
Mitsuaria chitosanitabida	65048
Modestobacter roseus	1181884
Modestobacter versicolor	429133
Modicisalibacter tunisiensis	390637
Mongoliicoccus alkaliphilus	1237109
Mongoliicoccus roseus	912592
Mongoliitalea lutea	849756
Moniliella byzovii	1286083
Moniliella carnis	1184822
Moniliella dehoogii	1184823
Moorella humiferrea	676965
Moorella stamsii	1266720
Moraxella bovoculi	386891
Moraxella pluranimalium	470453
Moraxella porci	1288392
Moritella dasanensis	428031
Moryella indoligenes	371674
Motilibacter peucedani	598650
Motilibacter rhizosphaerae	598652
Mucilaginibacter angelicae	869718
Mucilaginibacter daejeonensis	398049
Mucilaginibacter frigoritolerans	652788
Mucilaginibacter gossypii	551996
Mucilaginibacter gossypiicola	551995
Mucilaginibacter gracilis	423350
Mucilaginibacter gynuensis	1302236
Mucilaginibacter herbaticus	1097322
Mucilaginibacter jinjuensis	1176721
Mucilaginibacter kameinonensis	452286
Mucilaginibacter lappiensis	354630
Mucilaginibacter litoreus	1048221
Mucilaginibacter lutimaris	931629
Mucilaginibacter mallensis	652787
Mucilaginibacter oryzae	468058
Mucilaginibacter paludis	423351
Mucilaginibacter polysacchareus	910545
Mucilaginibacter rigui	534635
Mucilaginibacter sabulilitoris	1173583
Mucilaginibacter soli	1017095
Mucilaginibacter ximonensis	538021
Mucispirillum schaedleri	248039
Mucor nidicola	1095377
Murdochiella asaccharolytica	507844
Muricauda antarctica	1055723
Muricauda aquimarina	254955
Muricauda beolgyonensis	864064
Muricauda flavescens	254954
Muricauda lutaonensis	516051
Muricauda lutimaris	475082
Muricauda olearia	552546
Muricauda taeanensis	1005926
Muricauda zhangzhouensis	1073328
Muriicola jejuensis	504488
Murinocardiopsis flavida	645275
Myceligenerans crystallogenes	316335
Myceligenerans xiligouense	253184
Mycetocola manganoxydans	699879
Mycetocola miduiensis	995034
Mycetocola reblochoni	331618
Mycetocola zhadangensis	1164595
Mycobacterium bouchedurhonense	701041
Mycobacterium bourgelatii	1273442
Mycobacterium chimaera	222805
Mycobacterium florentinum	292462
Mycobacterium fragae	1260918
Mycobacterium kyorinense	487514
Mycobacterium mantenii	560555
Mycobacterium marseillense	701042
Mycobacterium nebraskense	244292
Mycobacterium noviomagense	459858
Mycobacterium paragordonae	1389713
Mycobacterium paraseoulense	590652
Mycobacterium parmense	185642
Mycobacterium pseudoshottsii	265949
Mycobacterium riyadhense	486698
Mycobacterium saskatchewanense	220927
Mycobacterium seoulense	386911
Mycobacterium stomatepiae	470076
Mycobacterium timonense	701043
Mycobacterium vulneris	547163
Mycoplasma amphoriforme	273136
Mycoplasma leachii	2105
Mycoplasma mucosicanis	458208
Mycoplasma neophronis	872983
Myroides guanonis	1150112
Myroides marinus	703342
Myroides pelagicus	270914
Myroides phaeus	702745
Naasia aerilata	1162966
Nafulsella turpanensis	1265690
Namhaeicola litoreus	1052145
Natranaerobaculum magadiense	929101
Natranaerobius trueperi	759412
Natribacillus halophilus	549003
Natrinema gari	419186
Natronoarchaeum mannanilyticum	926360
Natronoarchaeum philippinense	558529
Natronobacterium texcoconense	1095778
Natronococcus roseus	1052014
Natronomonas moolapensis	416273
Natronorubrum aibiense	348826
Natronorubrum sediminis	640943
Natronorubrum sulfidifaciens	388259
Natronovirga wadinatrunensis	759415
Naumannella halotolerans	993414
Naumovozyma baii	1209964
Nautilia abyssi	498371
Nautilia nitratireducens	646273
Nautilia profundicola	244787
Negativicoccus succinicivorans	620903
Neiella marina	508461
Neisseria animaloris	326522
Neisseria oralis	1107316
Neisseria shayeganii	607712
Neisseria wadsworthii	607711
Neisseria zoodegmatis	326523
Neptuniibacter caesariensis	207954
Neptuniibacter halophilus	651666
Neptunomonas antarctica	619304
Neptunomonas concharum	1031538
Neptunomonas japonica	417574
Neptunomonas qingdaonensis	1045558
Nereida ignava	282199
Nesiotobacter exalbescens	197461
Nesterenkonia aethiopica	269144
Nesterenkonia alba	515814
Nesterenkonia flava	469799
Nesterenkonia halophila	302044
Nesterenkonia halotolerans	225325
Nesterenkonia lutea	272919
Nesterenkonia sandarakina	272918
Nesterenkonia suensis	670863
Nesterenkonia xinjiangensis	225327
Nevskia soli	418856
Nevskia terrae	675609
Niabella aurantiaca	379900
Niabella drilacis	1285928
Niabella ginsengisoli	522298
Niabella hirudinis	1285929
Niabella soli	446683
Niabella yanshanensis	577386
Niastella koreensis	354356
Niastella populi	550983
Niastella yeongjuensis	354355
Nibrella saemangeumensis	1084526
Nibrella viscosa	1084524
Nibribacter koreensis	1084519
Nisaea denitrificans	390877
Nisaea nitritireducens	568392
Nitratifractor salsuginis	269261
Nitratireductor aquibiodomus	204799
Nitratireductor basaltis	472175
Nitratireductor indicus	721133
Nitratireductor kimnyeongensis	430679
Nitratiruptor tergarcus	269259
Nitriliruptor alkaliphilus	427918
Nitrincola lacisaponensis	267850
Nitritalea halalkaliphila	590849
Nocardia acidivorans	404580
Nocardia altamirensis	472158
Nocardia amamiensis	404578
Nocardia amikacinitolerans	756689
Nocardia araoensis	228600
Nocardia asiatica	209252
Nocardia callitridis	648753
Nocardia concava	257281
Nocardia coubleae	356147
Nocardia elegans	300029
Nocardia exalbida	290231
Nocardia goodfellowii	882446
Nocardia grenadensis	931537
Nocardia higoensis	228599
Nocardia inohanensis	209246
Nocardia iowensis	204891
Nocardia jejuensis	328049
Nocardia jiangxiensis	282685
Nocardia jinanensis	382504
Nocardia mikamii	508464
Nocardia miyunensis	282684
Nocardia neocaledoniensis	236511
Nocardia niigatensis	209249
Nocardia ninae	356145
Nocardia niwae	626084
Nocardia pigrifrangens	113618
Nocardia pneumoniae	228601
Nocardia polyresistens	280618
Nocardia shimofusensis	228596
Nocardia speluncae	419477
Nocardia takedensis	259390
Nocardia tenerifensis	228006
Nocardia terpenica	455432
Nocardia thraciensis	882447
Nocardia xishanensis	238964
Nocardia yamanashiensis	209247
Nocardioides aestuarii	252231
Nocardioides agariphilus	433664
Nocardioides albertanoniae	1175486
Nocardioides alkalitolerans	281714
Nocardioides alpinus	748909
Nocardioides aquiterrae	203799
Nocardioides basaltis	374513
Nocardioides bigeumensis	433657
Nocardioides caeni	574700
Nocardioides caricicola	634770
Nocardioides conyzicola	1651781
Nocardioides daedukensis	634462
Nocardioides daeguensis	908359
Nocardioides daejeonensis	1046556
Nocardioides daphniae	402297
Nocardioides dokdonensis	450734
Nocardioides dubius	317019
Nocardioides endophyticus	1353775
Nocardioides fonticola	450363
Nocardioides furvisabuli	375542
Nocardioides ganghwensis	252230
Nocardioides ginsengagri	661493
Nocardioides ginsengisoli	363868
Nocardioides hankookensis	443157
Nocardioides humi	449461
Nocardioides hungaricus	520089
Nocardioides hwasunensis	397258
Nocardioides insulae	394734
Nocardioides kongjuensis	349522
Nocardioides koreensis	433651
Nocardioides kribbensis	305517
Nocardioides lentus	338077
Nocardioides lianchengensis	1045774
Nocardioides marinisabuli	419476
Nocardioides marinquilinus	1210400
Nocardioides marinus	374514
Nocardioides mesophilus	433659
Nocardioides oleivorans	273676
Nocardioides panacihumi	400774
Nocardioides panacisoli	627624
Nocardioides perillae	1119534
Nocardioides psychrotolerans	1005945
Nocardioides salarius	374513
Nocardioides salsibiostraticola	1276547
Nocardioides sediminis	433648
Nocardioides szechwanensis	1005944
Nocardioides terrae	574651
Nocardioides terrigena	424797
Nocardiopsis aegyptia	220378
Nocardiopsis alkaliphila	225762
Nocardiopsis baichengensis	280240
Nocardiopsis chromatogenes	280239
Nocardiopsis coralliicola	1048357
Nocardiopsis fildesensis	639240
Nocardiopsis ganjiahuensis	239984
Nocardiopsis gilva	280236
Nocardiopsis litoralis	516701
Nocardiopsis nikkonensis	629485
Nocardiopsis potens	1246458
Nocardiopsis quinghaiensis	464995
Nocardiopsis rhodophaea	280238
Nocardiopsis rosea	280237
Nocardiopsis salina	245836
Nocardiopsis sinuspersici	501010
Nocardiopsis valliformis	239974
Nonlabens tegetincola	323273
Nonomuraea antimicrobica	561173
Nonomuraea bangladeshensis	404385
Nonomuraea coxensis	404386
Nonomuraea jabiensis	882448
Nonomuraea jiangxiensis	633440
Nonomuraea kuesteri	281186
Nonomuraea monospora	568818
Nonomuraea rosea	638574
Nonomuraea solani	1144553
Nonomuraea soli	1032476
Nosocomiicoccus ampullae	489910
Noviherbaspirillum malthae	1260987
Novosphingobium acidiphilum	505248
Novosphingobium barchaimii	1420591
Novosphingobium fuchskuhlense	1117702
Novosphingobium indicum	462949
Novosphingobium lentum	145287
Novosphingobium lindaniclasticum	1329895
Novosphingobium mathurense	428990
Novosphingobium panipatense	428991
Novosphingobium pentaromativorans	205844
Novosphingobium soli	574956
Novosphingobium taihuense	260085
Nubsella zeaxanthinifaciens	392412
Oceanibaculum indicum	526216
Oceanibaculum pacificum	580166
Oceanicaulis stylophorae	763065
Oceanicola granulosus	252302
Oceanirhabdus sediminicola	1176697
Oceaniserpentilla haliotis	450804
Oceanisphaera arctica	641510
Oceanisphaera donghaensis	346183
Oceanisphaera sediminis	981381
Oceanitalea nanhaiensis	860221
Oceanobacillus caeni	405946
Oceanobacillus chironomi	381706
Oceanobacillus chungangensis	1229152
Oceanobacillus indicireducens	1004261
Oceanobacillus kapialis	481353
Oceanobacillus locisalsi	546107
Oceanobacillus neutriphilus	531815
Oceanobacillus oncorhynchi	545501
Oceanobacillus polygoni	1235259
Oceanobacillus profundus	372463
Oceanotoga teriensis	515440
Ochrobactrum ciceri	391287
Ochrobactrum cytisi	407152
Ochrobactrum haematophilum	419474
Ochrobactrum oryzae	335286
Ochrobactrum pituitosum	571256
Ochrobactrum pseudintermedium	370111
Ochrobactrum pseudogrignonense	419475
Ochrobactrum rhizosphaerae	571254
Ochrobactrum thiophenivorans	571255
Odoribacter denticanis	283169
Odoribacter laneus	626933
Ogataea chonburiensis	447320
Ogataea deakii	490710
Ogataea ganodermae	539824
Ogataea histrianica	1171602
Ogataea kolombanensis	1171605
Ogataea nakhonphanomensis	447321
Oleibacter marinus	484498
Oligosphaera ethanolica	760260
Olivibacter ginsengisoli	398048
Olivibacter jilunii	985016
Olivibacter sitiensis	376470
Olivibacter soli	398047
Olivibacter terrae	398046
Olleya aquimaris	639310
Olleya marilimosa	272164
Olleya namhaensis	1144750
Orbus hercynius	593135
Orbus sasakiae	1078475
Oribacterium sinus	237576
Ornatilinea apprima	1134406
Ornithinibacillus bavariensis	545502
Ornithinibacillus contaminans	694055
Ornithinibacillus halophilus	930117
Ornithinibacter aureus	622664
Ornithinimicrobium kibberense	282060
Ornithinimicrobium murale	1050153
Ornithinimicrobium pekingense	384677
Ornithinimicrobium tianjinense	1195761
Oryzihumus leptocrescens	297536
Oscillibacter ruminantium	1263547
Oscillibacter valericigenes	351091
Otariodibacter oris	1032623
Ottowia thiooxydans	219182
Owenweeksia hongkongensis	253245
Paenalcaligenes hermetiae	1157987
Paenalcaligenes hominis	643674
Paenibacillus aestuarii	516965
Paenibacillus alkaliterrae	320909
Paenibacillus anaericanus	170367
Paenibacillus antarcticus	253703
Paenibacillus assamensis	311244
Paenibacillus barcinonensis	198119
Paenibacillus barengoltzii	343517
Paenibacillus castaneae	474957
Paenibacillus catalpae	1045775
Paenibacillus chartarius	747481
Paenibacillus chungangensis	696535
Paenibacillus cineris	237530
Paenibacillus contaminans	450362
Paenibacillus cookii	157839
Paenibacillus elgii	189691
Paenibacillus endophyticus	1294268
Paenibacillus favisporus	221028
Paenibacillus fonticola	379896
Paenibacillus forsythiae	365616
Paenibacillus ginsengarvi	400777
Paenibacillus ginsengihumi	431596
Paenibacillus glacialis	494026
Paenibacillus harenae	306543
